type,name,id
drug,Paclitaxel,9
drug,Erlotinib,10
drug,Tamoxifen,11
drug,Imatinib,12
drug,Lapatinib,13
drug,Sorafenib,14
drug,Bortezomib,15
drug,Sunitinib,16
drug,Lenvatinib,17
drug,Rutin,18
drug,Carboplatin,19
drug,Docetaxel,20
drug,Capecitabine,21
drug,Dexamethasone,22
drug,Pemetrexed,23
drug,Methotrexate,24
drug,Curcumin,25
drug,Sevoflurane,26
drug,Propofol,27
drug,Taxol,28
drug,Irinotecan,29
drug,Genistein,30
drug,Dasatinib,31
drug,Mitomycin C,32
drug,Enzalutamide,33
drug,Vemurafenib,34
drug,Osimertinib,35
drug,Afatinib,36
drug,Cytarabine,37
drug,Etoposide,38
drug,Sirolimus,39
drug,Temsirolimus,40
drug,Verapamil,41
drug,Vinorelbine,42
drug,Fulvestrant,43
drug,Cabergoline,44
drug,Bromocriptine,45
drug,Cabazitaxel,46
drug,Progesterone,47
drug,Prednisone,48
drug,Taxane,49
drug,Ceritinib,50
drug,Dabrafenib,51
drug,Epirubicin,52
drug,Regorafenib,53
drug,Daunorubicin,54
drug,Azacitidine,55
drug,Mitoxantrone,56
drug,Trametinib,57
drug,Tivantinib,58
drug,10-Hydroxycamptothecin,59
drug,Olaparib,60
drug,Cyclopamine,61
drug,Lorlatinib,62
drug,Navitoclax,63
drug,Camptothecin,64
drug,Anthracycline,65
drug,Cyclophosphamide,66
drug,Apatinib,67
drug,Axitinib,68
drug,Parthenolide,69
drug,Apicidin,70
drug,Vorinostat,71
drug,Palbociclib,72
drug,Yuanhuadine,73
drug,Celastrol,74
drug,Ubenimex,75
drug,Tretinoin,76
drug,Calcitriol,77
drug,Tacalcitol,78
drug,Alpelisib,79
drug,Ribociclib,80
drug,Panobinostat,81
drug,Topotecan,82
drug,Anastrozole,83
drug,Exemestane,84
drug,Letrozole,85
drug,Decitabine,86
drug,Tanespimycin,87
drug,Estradiol,88
drug,Teniposide,89
drug,Erastin,90
drug,Epoxomicin,91
drug,Metformin,92
drug,Berberine,93
drug,Ribavirin,94
drug,Quercetin,95
drug,Pazopanib,96
drug,Rhamnetin,97
drug,Methylprednisolone,98
drug,Dacarbazine,99
drug,Bufalin,100
drug,Schizandrin A,101
drug,Melphalan,102
drug,Pirarubicin,103
drug,Apitolisib,104
drug,Selumetinib,105
drug,Carmustine,106
drug,Cortisone,107
drug,Veliparib,108
drug,Serdemetan,109
drug,Onvansertib,110
drug,Adalimumab,111
drug,4-Acetylantroquinonol B,112
drug,Eribulin,113
drug,Saracatinib,114
drug,Su11274,115
drug,Epothilone B,116
drug,Tetrahydropalmatine,117
drug,Levothroid,118
drug,Dibenziodolium,119
drug,Betulinic Acid,120
drug,Dovitinib,121
drug,Ibrutinib,122
drug,Raltitrexed,123
drug,Beta-Lapachone,124
drug,Catalpol,125
drug,Stanolone,126
drug,Valproic Acid,127
drug,Anlotinib,128
drug,Baicalein,129
drug,Ursolic acid,130
cancer,Non-Small Cell Lung Cancer,0
cancer,Breast Cancer,1
cancer,Papillary Thyroid Cancer,2
cancer,Gastric Cancer,3
cancer,Glioblastoma,4
cancer,Pancreatic Ductal Adenocarcinoma,5
cancer,Pancreatic Cancer,6
cancer,Leukemia,7
cancer,Small Cell Lung Cancer,8
cancer,Epithelial Ovarian Cancer,9
cancer,Ovarian Cancer,10
cancer,Glioma,11
cancer,Acute Myeloid Leukemia,12
cancer,Colorectal Cancer,13
cancer,Hepatocellular Carcinoma,14
cancer,Laryngeal Cancer,15
cancer,Ewing Sarcoma,16
cancer,Prostate Cancer,17
cancer,Osteosarcoma,18
cancer,Multiple Myeloma,19
cancer,Lung Adenocarcinoma,20
cancer,Retinoblastoma,21
cancer,Hypopharyngeal Cancer,22
cancer,Renal Cell Cancer,23
cancer,Endometrial Cancer,24
cancer,Triple-Negative Breast Cancer,25
cancer,Colon Cancer,26
cancer,Gastrointestinal Stromal Tumor,27
cancer,Esophageal Cancer,28
cancer,Neuroblastoma,29
cancer,Thyroid Cancer,30
cancer,Colorectal Adenocarcinoma,31
cancer,Gallbladder Cancer,32
cancer,Seminoma,33
cancer,Pituitary Adenoma,34
cancer,Melanoma,35
cancer,Acute Lymphoblastic Leukemia,36
cancer,Brain Tumour,37
cancer,Esophageal Adenocarcinoma,38
cancer,Acute Promyelocytic Leukemia,39
cancer,Urothelial Bladder Cancer,40
cancer,Chondrosarcoma,41
cancer,Squamous Cell Carcinoma,42
cancer,Testicular Cancer,43
cancer,Cutaneous T-Cell Lymphoma,44
cancer,Chronic Hepatitis C,45
cancer,Glioma Stem Cancer,46
cancer,Parkinson’s Disease,47
cancer,Rectal Cancer,48
cancer,Tongue Cancer,49
cancer,Malignant Pleural Mesothelioma,50
cancer,Lymphoma,51
cancer,Peripheral T-Cell Lymphoma,52
cancer,Osteoarthritis,53
cancer,Epilepsy,54
cancer,Acute Kidney Injury,55
cancer,Skin Cancer,56
cancer,Nongerminomatous Germ Cell Tumors,57
cancer,Lung Cancer,58
