1	0.545454545	0.253333333	0.366197183	0.447368421	0.602409639	0.551282051	0.074626866	0.676056338	0.352941176	0.692307692	0.434782609	0.520547945	0.670731707	0.521126761	0.304878049	0.50617284	0.513157895	0.394366197	0.136986301	0.348837209	0.583333333	0.325301205	0.45	0.506329114	0.308823529	0.158730159	0.1875	0.352941176	0.597560976	0.298507463	0.607594937	0.443181818	0.419753086	0.465909091	0.5875	0.780821918	0.506329114	0.386666667	0.463414634	0.476190476	0.5	0.597560976	0.375	0.457831325	0.573033708	0.360465116	0.22972973	0.280487805	0.147058824	0.545454545	0.308510638	0.506329114	0.521126761	0.435897436	0.4875	0.521126761	0.573333333	0.442857143	0.525641026	0.611111111	0.379746835	0.618421053	0.475247525	0.532467532	0.435897436	0.493150685	0.380434783	0.302631579	0.272727273	0.5	0.272727273	0.592105263	0.296703297	0.240506329	0.256410256	0.135135135	0.25	0.25	0.452380952	0.539473684	0.365853659	0.518072289	0.305555556	0.22972973	0.268656716	0.5125	0.348837209	0.295774648	0.381578947	0.777777778	0.302325581	0.185714286	0.611940299	0.419753086	0.308823529	0.355555556	0.358208955	0.279069767	0.333333333	0.315789474	0.333333333	0.426470588	0.545454545	0.6125	0.6	0.271604938	0.280487805	0.3375	0.388059701	0.670731707	0.329896907	0.293333333	0.402439024	0.842857143	0.489583333	0.269662921	0.625	0.361111111	0.171875	0.2375	0.657534247	0.581081081	0.543209877	0.315068493	0.315789474	0.25	0.130434783	0.628571429	0.308823529	0.240506329
0.545454545	1	0.409090909	0.297297297	0.329268293	0.670886076	0.463414634	0.044117647	0.43902439	0.583333333	0.557142857	0.361111111	0.375	0.511111111	0.407894737	0.358974359	0.423529412	0.52	0.606557377	0.261538462	0.575342466	0.517241379	0.535211268	0.533333333	0.493670886	0.466666667	0.125	0.229508197	0.583333333	0.64556962	0.433333333	0.431818182	0.555555556	0.310344828	0.376344086	0.465116279	0.535714286	0.493670886	0.560606061	0.630136986	0.684931507	0.485714286	0.64556962	0.434210526	0.428571429	0.561797753	0.589041096	0.343283582	0.575757576	0.222222222	0.467391304	0.244897959	0.873015873	0.407894737	0.790322581	0.493670886	0.646153846	0.409638554	0.388888889	0.594594595	0.419753086	0.542857143	0.386363636	0.423076923	0.581081081	0.790322581	0.421052632	0.384615385	0.272727273	0.405797101	0.523809524	0.366197183	0.5	0.56	0.46969697	0.447761194	0.257575758	0.455882353	0.455882353	0.375	0.414634146	0.423076923	0.602564103	0.207792208	0.343283582	0.135135135	0.538461538	0.513157895	0.467741935	0.552238806	0.530120482	0.48	0.138888889	0.550724638	0.443037975	0.442622951	0.273684211	0.475409836	0.535211268	0.240963855	0.571428571	0.403225806	0.391304348	1	0.505882353	0.459770115	0.275	0.575757576	0.394736842	0.373134328	0.545454545	0.438202247	0.432835821	0.652173913	0.56097561	0.365384615	0.473684211	0.560606061	0.447761194	0.138461538	0.441176471	0.411764706	0.380952381	0.512195122	0.439393939	0.546875	0.435483871	0.262295082	0.637681159	0.442622951	0.447761194
0.253333333	0.409090909	1	0.203389831	0.183098592	0.3375	0.25	0.179487179	0.256756757	0.308823529	0.253731343	0.140625	0.268656716	0.233333333	0.261538462	0.35	0.263157895	0.328358209	0.280701754	0.5	0.304347826	0.320987654	0.3125	0.384615385	0.388059701	0.26	0.044444444	0.136363636	0.308823529	0.329113924	0.22	0.294871795	0.311688312	0.186666667	0.240963855	0.231707317	0.238095238	0.291666667	0.238095238	0.362318841	0.324324324	0.274193548	0.329113924	0.235294118	0.25	0.325581395	0.3	0.203703704	0.338983051	0.130434783	0.25	0.154761905	0.409090909	0.261538462	0.409836066	0.291666667	0.464285714	0.243243243	0.293103448	0.309859155	0.285714286	0.276923077	0.182926829	0.255102041	0.295774648	0.409836066	0.296875	0.2625	0.177419355	0.220338983	0.337662338	0.5	0.301369863	0.277777778	0.384615385	0.469387755	0.260869565	0.275862069	0.275862069	0.28	0.281690141	0.323076923	0.298701299	0.133333333	0.203703704	0.134615385	0.338028169	0.343283582	0.294117647	0.234375	0.275	0.365079365	0.117647059	0.261538462	0.308823529	0.26	0.156626506	0.25	0.4	0.2	0.345454545	0.192307692	0.479166667	0.409090909	0.303797468	0.291139241	0.283333333	0.338983051	0.306451613	0.288461538	0.275862069	0.256097561	0.290909091	0.348484848	0.2875	0.231578947	0.318181818	0.278688525	0.411764706	0.065217391	0.327272727	0.233766234	0.246575342	0.337837838	0.206896552	0.254237288	0.306122449	0.3	0.294117647	0.26	0.333333333
0.366197183	0.297297297	0.203389831	1	0.5	0.325301205	0.555555556	0.113636364	0.352112676	0.277777778	0.338461538	0.117647059	0.375	0.325581395	0.634615385	0.37704918	0.434782609	0.559322034	0.288135593	0.2	0.273972603	0.466666667	0.225352113	0.453125	0.333333333	0.269230769	0.111111111	0.204545455	0.277777778	0.333333333	0.333333333	0.368421053	0.316455696	0.4375	0.341772152	0.386666667	0.426666667	0.476923077	0.246153846	0.276315789	0.278481013	0.171428571	0.301204819	0.208333333	0.361111111	0.376470588	0.27027027	0.152542373	0.171428571	0.037735849	0.345238095	0.351351351	0.297297297	0.634615385	0.289855072	0.476923077	0.268656716	0.583333333	0.444444444	0.391304348	0.430769231	0.211267606	0.408450704	0.298969072	0.376811594	0.289855072	0.28358209	0.350649351	0.381818182	0.153846154	0.292682927	0.25	0.441176471	0.202531646	0.153846154	0.315789474	0.109090909	0.149253731	0.149253731	0.434782609	0.323943662	0.271428571	0.355263158	0.203389831	0.152542373	0.24	0.462686567	0.291666667	0.189655172	0.242424242	0.381578947	0.236111111	0.2	0.268656716	0.373134328	0.32	0.285714286	0.283018868	0.144736842	0.35	0.203125	0.203703704	0.193548387	0.297297297	0.292682927	0.363636364	0.25	0.171428571	0.3125	0.25	0.373493976	0.292682927	0.174603175	0.194805195	0.325	0.333333333	0.232876712	0.246153846	0.315789474	0.155555556	0.134328358	0.462686567	0.323943662	0.342105263	0.237288136	0.203125	0.13559322	0.057692308	0.378787879	0.32	0.136363636
0.447368421	0.329268293	0.183098592	0.5	1	0.447058824	0.5	0.087719298	0.453333333	0.296296296	0.408450704	0.219178082	0.442857143	0.395604396	0.507692308	0.426470588	0.454545455	0.478873239	0.253521127	0.123076923	0.292682927	0.464285714	0.149425287	0.492957746	0.472972973	0.234375	0.032786885	0.178571429	0.296296296	0.457831325	0.262295082	0.444444444	0.444444444	0.52173913	0.4	0.539473684	0.481481481	0.535211268	0.287671233	0.325301205	0.310344828	0.25	0.423529412	0.204819277	0.48	0.444444444	0.304878049	0.191176471	0.158536585	0.079365079	0.340425532	0.37804878	0.313253012	0.507692308	0.342105263	0.513888889	0.289473684	0.588235294	0.516666667	0.493150685	0.536231884	0.269230769	0.637681159	0.336538462	0.5	0.342105263	0.32	0.409638554	0.534482759	0.189189189	0.4875	0.23943662	0.563380282	0.2	0.157894737	0.294117647	0.104477612	0.139240506	0.139240506	0.513513514	0.528571429	0.36	0.46835443	0.4	0.191176471	0.442307692	0.48	0.325	0.205882353	0.283783784	0.475	0.275	0.237288136	0.420289855	0.5	0.253968254	0.534246575	0.285714286	0.149425287	0.620689655	0.216216216	0.238095238	0.225352113	0.329268293	0.469135802	0.456790123	0.347826087	0.158536585	0.426470588	0.296875	0.548780488	0.337078652	0.191780822	0.265060241	0.451219512	0.461538462	0.226190476	0.362318841	0.257142857	0.181818182	0.155844156	0.563380282	0.573529412	0.493506494	0.228571429	0.168831169	0.176470588	0.0625	0.405405405	0.253968254	0.142857143
0.602409639	0.670886076	0.3375	0.325301205	0.447058824	1	0.522727273	0.049382716	0.534883721	0.542168675	0.556962025	0.435897436	0.530864198	0.5625	0.423529412	0.411764706	0.626506024	0.505882353	0.454545455	0.230769231	0.535714286	0.659090909	0.464285714	0.554216867	0.571428571	0.397260274	0.088607595	0.202702703	0.542168675	0.8	0.333333333	0.573033708	0.627906977	0.438202247	0.448979592	0.686746988	0.662790698	0.552941176	0.519480519	0.705128205	0.691358025	0.552631579	0.92	0.430232558	0.654320988	0.719101124	0.547619048	0.350649351	0.475	0.213333333	0.505050505	0.32038835	0.590361446	0.423529412	0.623376623	0.552941176	0.551282051	0.541176471	0.540540541	0.714285714	0.535714286	0.544303797	0.528089888	0.528301887	0.701298701	0.623376623	0.402298851	0.443298969	0.365853659	0.3875	0.710843373	0.353658537	0.654320988	0.505747126	0.441558442	0.405063291	0.25974026	0.430379747	0.430379747	0.534090909	0.585365854	0.524390244	0.759493671	0.3375	0.333333333	0.240506329	0.595238095	0.517647059	0.418918919	0.475	0.698795181	0.506024096	0.170731707	0.571428571	0.471264368	0.342105263	0.37755102	0.386666667	0.5	0.344827586	0.506666667	0.364864865	0.41025641	0.670886076	0.651162791	0.532608696	0.303370787	0.475	0.481481481	0.413333333	0.685393258	0.448979592	0.428571429	0.56097561	0.670588235	0.544554455	0.5	0.602739726	0.353658537	0.142857143	0.435897436	0.576470588	0.56626506	0.662650602	0.379746835	0.4125	0.391891892	0.22972973	0.567901235	0.342105263	0.423076923
0.551282051	0.463414634	0.25	0.555555556	0.5	0.522727273	1	0.073529412	0.5	0.364705882	0.460526316	0.219512195	0.435897436	0.5	0.535211268	0.35	0.464285714	0.526315789	0.428571429	0.183098592	0.360465116	0.74025974	0.353658537	0.539473684	0.481481481	0.304347826	0.174603175	0.184615385	0.364705882	0.552941176	0.353846154	0.56097561	0.471264368	0.487179487	0.460674157	0.505882353	0.617283951	0.875	0.381578947	0.423529412	0.453488372	0.292682927	0.483146067	0.305882353	0.418604651	0.549450549	0.356321839	0.15	0.308641975	0.039473684	0.412371134	0.377777778	0.463414634	0.535211268	0.395061728	0.846153846	0.379746835	0.608108108	0.436619718	0.578947368	0.444444444	0.325301205	0.55	0.442307692	0.565789474	0.395061728	0.41025641	0.454545455	0.315789474	0.2375	0.413043478	0.302631579	0.525	0.352272727	0.207317073	0.375	0.118421053	0.231707317	0.231707317	0.5375	0.43902439	0.329411765	0.548780488	0.283783784	0.15	0.264705882	0.820895522	0.409638554	0.24	0.376623377	0.554216867	0.395061728	0.2	0.415584416	0.705882353	0.363636364	0.366666667	0.333333333	0.261363636	0.4	0.311688312	0.219178082	0.324324324	0.463414634	0.547619048	0.573170732	0.268292683	0.308641975	0.384615385	0.323943662	0.604651163	0.397849462	0.256410256	0.380952381	0.547619048	0.411764706	0.310344828	0.329113924	0.356164384	0.134328358	0.204819277	0.564102564	0.475	0.5	0.25974026	0.383561644	0.197368421	0.097222222	0.513157895	0.363636364	0.192771084
0.074626866	0.044117647	0.179487179	0.113636364	0.087719298	0.049382716	0.073529412	1	0.109375	0.046875	0.050847458	0.02	0.06779661	0.098765432	0.111111111	0.134615385	0.072463768	0.098360656	0.02	0.25	0.046153846	0.0625	0.033333333	0.0625	0.059701493	0.025	0.041666667	0	0.046875	0.024691358	0.026315789	0.082191781	0.053333333	0.063492063	0.109589041	0.053333333	0.078947368	0.059701493	0.018181818	0.028571429	0.027027027	0.036363636	0.050632911	0.050847458	0.057971014	0.057471264	0.045454545	0	0.017857143	0	0.1	0.102941176	0.092307692	0.111111111	0.049180328	0.059701493	0.071428571	0.076923077	0.081632653	0.044117647	0.079365079	0.051724138	0.071428571	0.086021505	0.029411765	0.049180328	0.12962963	0.097222222	0.108695652	0	0.065789474	0.111111111	0.057971014	0.014492754	0.020408163	0.086956522	0	0.019607843	0.019607843	0.072463768	0.061538462	0.084745763	0.04	0.069767442	0	0.088235294	0.057971014	0.0625	0.023255814	0.017857143	0.052631579	0.066666667	0.129032258	0.016949153	0.080645161	0.025	0.088235294	0.023809524	0.050847458	0.12	0.019607843	0	0.139534884	0.044117647	0.051948052	0.095890411	0.145833333	0.017857143	0.072727273	0.097560976	0.072289157	0.08	0	0.046875	0.065789474	0.091954023	0.031746032	0.018181818	0.136363636	0.038461538	0.02	0.073529412	0.061538462	0.054794521	0	0.019607843	0	0	0.081967213	0.025	0.020408163
0.676056338	0.43902439	0.256756757	0.352112676	0.453333333	0.534883721	0.5	0.109375	1	0.252747253	0.472972973	0.342465753	0.506849315	0.619047619	0.465753425	0.292682927	0.5125	0.480519481	0.289473684	0.123287671	0.25	0.517241379	0.282352941	0.4375	0.43902439	0.222222222	0.125	0.19047619	0.252747253	0.494252874	0.246376812	0.636363636	0.4	0.407407407	0.471264368	0.555555556	0.6125	0.475	0.320512821	0.352272727	0.351648352	0.386666667	0.529411765	0.3625	0.428571429	0.478723404	0.247311828	0.184210526	0.238095238	0.115942029	0.607142857	0.402298851	0.404761905	0.465753425	0.353658537	0.456790123	0.445945946	0.481012658	0.449275362	0.421686747	0.554054054	0.384615385	0.626666667	0.436893204	0.409638554	0.353658537	0.479452055	0.384615385	0.361111111	0.197530864	0.488372093	0.276315789	0.621621622	0.244680851	0.197530864	0.243589744	0.121621622	0.222222222	0.222222222	0.5125	0.611111111	0.423076923	0.404494382	0.388059701	0.184210526	0.37704918	0.5	0.292134831	0.3	0.316455696	0.5875	0.21978022	0.188405797	0.445945946	0.461538462	0.23943662	0.390804598	0.267605634	0.224719101	0.430555556	0.302631579	0.225352113	0.432835821	0.43902439	0.542168675	0.530120482	0.324675325	0.238095238	0.432432432	0.46031746	0.7	0.333333333	0.215189873	0.357142857	0.641025641	0.463917526	0.272727273	0.450704225	0.366197183	0.174603175	0.225	0.666666667	0.657142857	0.476190476	0.202531646	0.2375	0.236111111	0.115942029	0.547945205	0.23943662	0.2125
0.352941176	0.583333333	0.308823529	0.277777778	0.296296296	0.542168675	0.364705882	0.046875	0.252747253	1	0.4	0.362318841	0.261904762	0.360824742	0.391891892	0.378378378	0.409638554	0.41025641	0.46875	0.258064516	0.947368421	0.454545455	0.52173913	0.405063291	0.373493976	0.423728814	0.114754098	0.245614035	1	0.5	0.366666667	0.311827957	0.50617284	0.341463415	0.278350515	0.386363636	0.453488372	0.390243902	0.5	0.61971831	0.608108108	0.388888889	0.518072289	0.3125	0.364705882	0.516853933	0.931034483	0.433333333	0.538461538	0.237288136	0.323232323	0.229166667	0.605633803	0.391891892	0.646153846	0.390243902	0.450704225	0.361445783	0.352112676	0.52	0.305882353	0.529411765	0.340909091	0.398058252	0.506666667	0.646153846	0.253012048	0.29787234	0.287671233	0.430769231	0.458823529	0.291666667	0.364705882	0.527027027	0.524590164	0.453125	0.338983051	0.461538462	0.461538462	0.314606742	0.302325581	0.371794872	0.53164557	0.202702703	0.409836066	0.126760563	0.380952381	0.563380282	0.359375	0.449275362	0.430232558	0.507042254	0.114285714	0.391891892	0.392405063	0.4	0.231578947	0.433333333	0.567164179	0.253164557	0.461538462	0.406779661	0.260273973	0.583333333	0.393258427	0.336956522	0.180722892	0.538461538	0.36	0.205479452	0.389473684	0.458823529	0.46031746	0.549295775	0.377777778	0.352941176	0.5	0.414285714	0.367647059	0.129032258	0.492063492	0.288888889	0.302325581	0.411764706	0.516666667	0.439393939	0.370967742	0.158730159	0.434210526	0.4	0.524590164
