380	7	0	2
185	27	0	2
484	27	0	1
496	48	0	1
613	48	0	1
484	48	0	1
315	34	0	2
315	27	0	2
239	27	0	1
469	27	0	1
573	59	0	2
395	34	0	2
232	3	0	2
602	3	0	1
300	34	0	1
323	34	0	1
487	3	0	1
479	31	0	2
71	3	0	2
32	3	0	1
69	3	0	1
35	34	0	1
380	34	1	1
487	22	1	2
418	22	1	2
487	22	1	2
418	22	1	2
199	22	1	2
342	65	1	1
297	22	1	2
342	65	1	1
342	65	1	1
342	65	1	1
342	3	1	1
342	22	1	1
342	68	1	1
210	22	1	2
349	22	1	1
349	45	1	1
282	45	1	2
389	22	1	2
399	68	1	1
399	65	1	1
399	3	1	1
399	1	1	1
399	22	1	1
399	45	1	1
282	45	1	2
461	22	1	2
715	22	1	1
715	34	1	1
631	73	1	1
71	22	1	1
71	45	1	1
22	45	1	2
28	22	1	1
71	73	1	1
82	22	1	1
400	79	2	1
402	79	2	1
400	79	2	1
402	79	2	1
400	79	2	2
402	79	2	2
400	3	2	1
402	3	2	1
258	3	2	1
303	3	2	1
362	3	2	1
364	3	2	1
367	3	2	1
527	3	2	1
463	59	2	1
374	44	2	2
374	53	2	2
364	34	2	2
367	34	2	2
534	38	2	2
329	38	2	2
427	38	2	2
352	38	2	2
431	38	2	2
444	38	2	2
309	38	2	2
411	38	2	2
417	38	2	2
462	38	2	2
462	34	2	2
303	34	2	1
303	38	2	1
303	65	2	1
400	65	2	1
402	65	2	1
320	61	2	2
355	33	2	2
380	34	2	1
400	3	2	1
487	33	2	2
367	34	2	1
425	34	2	1
519	38	2	1
411	38	2	1
696	38	2	1
324	38	2	1
485	38	2	1
560	38	2	1
571	38	2	1
465	38	2	1
582	38	2	1
369	38	2	1
549	38	2	1
596	38	2	1
565	38	2	1
245	38	2	1
610	38	2	1
597	38	2	1
616	38	2	1
354	38	2	1
297	38	2	1
425	38	2	1
446	38	2	1
619	38	2	1
680	38	2	1
487	3	2	2
367	34	2	1
509	79	2	1
509	79	2	2
270	91	2	1
270	3	2	1
270	81	2	1
446	34	2	2
367	34	2	1
347	3	2	2
313	59	2	1
564	59	2	2
402	3	2	1
402	33	2	1
427	3	2	1
427	33	2	1
367	42	2	2
313	3	2	1
404	34	2	2
404	65	2	2
380	34	2	2
546	33	2	1
652	53	2	2
652	60	2	2
652	4	2	2
192	79	2	2
568	3	2	2
259	34	2	2
545	34	2	2
484	65	2	2
484	22	2	2
400	79	2	2
402	79	2	2
400	79	2	1
402	79	2	1
372	42	2	1
372	36	2	1
372	26	2	1
374	65	2	1
295	3	2	1
295	3	2	1
295	65	2	1
295	42	2	1
458	65	2	2
458	42	2	2
658	22	2	2
487	34	2	2
496	22	2	2
278	34	2	1
367	34	2	1
446	34	2	1
189	34	2	1
628	34	2	1
235	34	2	1
501	34	2	1
285	34	2	1
683	34	2	1
681	34	2	1
487	3	2	2
690	79	2	1
626	79	2	1
626	79	2	1
681	34	2	1
185	34	2	2
458	79	2	1
487	65	2	2
278	33	2	1
252	34	2	2
224	16	2	2
224	34	2	2
224	38	2	2
209	79	2	1
274	33	2	2
264	34	2	2
264	22	2	2
344	34	2	2
380	65	2	2
389	79	2	2
389	43	2	2
303	79	2	1
303	79	2	2
607	65	2	1
315	34	2	1
437	22	2	2
436	59	2	2
437	59	2	2
438	59	2	2
439	59	2	2
418	22	2	2
380	45	2	1
407	3	2	2
196	65	2	2
380	79	2	2
380	43	2	2
436	3	2	2
437	3	2	2
438	3	2	2
439	3	2	2
374	33	2	2
545	79	2	2
308	65	2	2
497	33	2	1
568	3	2	2
402	3	2	2
374	33	2	2
374	34	2	2
374	26	2	2
420	79	2	1
663	34	2	2
663	22	2	2
389	34	2	2
509	3	2	2
509	65	2	2
285	34	2	2
427	3	2	2
404	34	2	2
404	22	2	2
332	79	2	2
233	33	2	2
402	3	2	1
421	79	2	1
309	81	2	1
379	81	2	1
681	34	2	2
402	3	2	1
486	33	2	2
471	79	2	1
470	79	2	1
374	79	2	2
292	79	2	2
298	79	2	2
509	79	2	2
355	22	2	2
261	3	2	1
310	65	2	2
658	33	2	2
332	79	2	2
599	22	2	2
282	81	2	2
582	3	2	2
582	79	2	2
582	81	2	2
417	79	2	2
706	34	2	1
380	25	2	1
445	65	2	2
243	3	2	2
228	33	2	1
228	45	2	1
203	22	2	1
707	22	2	1
687	34	2	2
362	45	2	2
303	34	2	1
303	65	2	1
421	65	2	2
361	74	2	2
625	34	2	1
262	34	2	1
388	34	2	1
678	34	2	2
562	34	2	2
562	65	2	2
257	22	2	2
568	34	2	2
670	79	2	1
196	22	2	2
702	79	2	1
352	22	2	2
517	34	2	1
368	65	2	1
541	79	2	1
398	65	2	2
483	33	2	2
517	22	2	2
317	34	2	2
205	22	2	1
459	65	2	2
459	34	2	2
268	34	2	2
362	33	2	1
383	33	2	1
225	3	2	2
260	79	2	2
304	65	2	1
493	3	2	1
431	65	2	2
334	87	2	2
657	87	2	1
330	33	2	1
632	33	2	1
205	33	2	1
473	33	2	1
577	59	2	2
660	59	2	1
200	59	2	1
609	59	2	1
205	65	2	1
330	65	2	1
609	65	2	1
632	65	2	1
623	65	2	2
326	66	2	2
419	72	2	1
321	75	2	1
410	76	2	1
635	78	2	2
632	86	2	1
651	86	2	1
321	89	2	1
321	79	2	1
207	65	2	2
402	34	2	1
224	34	2	2
26	34	2	1
8	79	2	1
8	53	2	2
8	53	2	2
29	79	2	1
71	79	2	1
71	79	2	1
26	65	2	1
26	22	2	1
71	79	2	1
51	42	2	2
26	34	2	1
26	68	2	1
26	65	2	1
43	34	2	1
43	42	2	1
24	79	2	2
69	22	2	2
10	34	2	1
26	65	2	2
26	79	2	2
26	43	2	2
26	79	2	2
71	79	2	1
0	79	2	2
51	22	2	1
51	81	2	1
40	65	2	2
29	79	2	1
29	34	2	2
89	3	2	1
87	3	2	1
110	3	2	1
95	3	2	1
91	3	2	1
178	3	2	1
117	3	2	1
184	3	2	1
148	3	2	1
96	3	2	1
177	3	2	1
176	3	2	1
118	3	2	1
97	3	2	1
116	3	2	1
102	3	2	1
113	3	2	1
127	3	2	1
135	79	2	1
285	57	3	2
303	22	3	2
389	22	3	2
509	65	3	1
237	12	3	2
509	65	3	1
406	65	3	2
492	68	3	2
347	65	3	1
380	65	3	2
380	22	3	1
389	22	3	2
676	22	3	1
250	22	3	2
265	22	3	2
380	22	3	2
29	71	3	2
60	22	3	2
60	65	3	2
71	22	3	1
9	22	3	2
24	22	3	1
77	22	3	2
40	65	3	2
427	41	4	1
440	50	4	2
440	50	4	2
283	50	4	2
380	3	4	1
317	50	4	1
357	50	4	1
601	18	4	2
445	50	4	2
408	50	4	2
258	50	4	2
256	50	4	2
199	50	4	2
380	50	4	2
406	50	4	1
192	50	4	1
428	51	4	1
574	69	4	1
668	30	4	1
428	51	4	1
574	69	4	1
668	30	4	1
428	51	4	1
574	69	4	1
668	30	4	1
369	50	4	2
356	50	4	2
359	50	4	2
297	50	4	1
395	30	4	2
463	50	4	1
71	50	4	1
48	50	4	2
63	50	4	1
51	50	4	2
47	50	4	2
275	56	5	2
275	42	5	2
390	56	5	1
487	42	5	1
398	65	5	2
406	56	5	1
584	1	5	1
464	45	5	2
303	22	5	1
423	78	5	1
423	17	5	1
232	65	5	2
280	42	5	2
237	63	5	1
380	42	5	1
380	42	5	1
215	42	5	2
530	34	5	1
530	38	5	1
308	91	5	2
347	34	5	2
487	42	5	2
573	42	5	2
608	34	5	2
380	42	5	1
451	91	5	1
198	91	5	1
672	91	5	1
236	91	5	1
286	91	5	1
631	91	5	1
671	91	5	1
396	91	5	1
391	91	5	1
630	91	5	1
704	91	5	1
230	91	5	1
239	91	5	1
201	91	5	1
197	91	5	1
289	91	5	1
523	63	5	2
436	42	5	2
379	42	5	2
270	63	5	2
672	0	5	1
199	42	5	2
199	22	5	2
307	42	5	2
473	42	5	2
361	63	5	1
347	42	5	1
303	22	5	1
376	42	5	1
487	63	5	1
389	42	5	2
79	91	5	1
64	91	5	1
51	91	5	1
26	0	5	1
36	22	5	2
11	14	5	2
282	42	6	2
380	42	6	1
380	63	6	1
380	42	6	1
209	42	6	1
463	1	6	2
356	91	6	2
576	22	6	2
576	42	6	2
649	63	6	1
282	63	6	2
299	63	6	1
299	22	6	1
285	90	6	2
409	42	6	2
377	63	6	1
285	63	6	1
505	63	6	1
310	63	6	1
310	52	6	1
310	42	6	1
285	42	6	2
373	63	6	2
398	42	6	2
713	42	6	2
606	42	6	1
606	63	6	1
285	42	6	1
285	42	6	2
406	42	6	2
576	42	6	2
633	42	6	2
633	42	6	2
282	65	6	2
282	65	6	2
533	42	6	2
533	63	6	2
576	42	6	2
338	42	6	2
338	63	6	2
543	42	6	1
373	42	6	1
274	42	6	2
691	42	6	2
274	42	6	2
274	63	6	2
295	42	6	2
278	42	6	2
278	63	6	2
629	42	6	2
584	63	6	2
328	56	6	1
393	63	6	1
285	63	6	2
351	42	6	2
357	22	6	1
482	63	6	2
455	42	6	2
267	42	6	1
320	42	6	1
692	42	6	2
406	3	6	1
682	42	6	2
367	42	6	2
446	42	6	1
598	42	6	2
404	34	6	1
583	56	6	1
348	42	6	2
377	22	6	2
204	42	6	1
267	63	6	2
278	63	6	2
224	34	6	1
215	63	6	2
292	22	6	2
617	42	6	2
246	22	6	1
382	63	6	1
382	42	6	1
228	63	6	1
228	42	6	1
220	63	6	1
220	42	6	1
714	63	6	1
714	42	6	1
7	40	6	2
71	42	6	1
26	56	6	1
47	63	6	2
69	56	6	2
47	64	6	1
60	22	6	1
60	42	6	1
26	63	6	1
48	63	6	2
39	81	6	2
3	42	6	1
73	34	6	1
9	10	6	2
25	42	6	1
25	63	6	1
115	42	6	1
84	42	6	1
114	42	6	1
81	42	6	1
170	42	6	1
175	42	6	1
130	42	6	1
119	42	6	1
106	42	6	1
169	42	6	1
149	42	6	1
108	42	6	1
120	42	6	1
174	42	6	1
179	42	6	1
380	26	7	2
380	91	7	2
380	3	7	2
380	70	7	2
406	26	7	1
549	26	7	2
221	26	7	1
604	26	7	1
477	26	7	2
406	3	7	1
549	3	7	2
221	3	7	1
604	3	7	1
477	3	7	2
406	91	7	1
549	91	7	2
221	91	7	1
604	91	7	1
477	91	7	2
406	70	7	1
549	70	7	2
221	70	7	1
604	70	7	1
477	70	7	2
576	91	7	2
576	34	7	2
487	34	7	2
502	34	7	2
518	34	7	2
523	34	7	2
294	26	7	1
294	34	7	1
294	91	7	1
294	70	7	1
718	26	7	1
718	34	7	1
718	91	7	1
718	70	7	1
236	26	7	1
236	34	7	1
236	91	7	1
236	70	7	1
303	91	7	2
367	22	8	1
367	3	8	2
367	22	8	2
367	42	8	2
367	33	8	2
314	22	8	1
234	22	8	1
316	22	8	1
365	22	8	1
447	22	8	1
366	22	8	1
549	22	8	1
336	22	8	1
658	22	8	1
705	22	8	1
410	22	8	1
363	22	8	1
424	22	8	1
370	22	8	1
669	22	8	1
613	22	8	1
458	22	8	1
679	22	8	1
720	22	8	1
702	22	8	1
416	22	8	1
476	22	8	1
333	22	8	1
345	22	8	1
259	22	8	1
447	42	8	1
340	42	8	1
346	42	8	1
513	42	8	1
403	42	8	1
384	42	8	1
333	42	8	1
381	42	8	1
242	42	8	1
416	42	8	1
421	42	8	1
310	42	8	1
345	42	8	1
550	42	8	1
249	42	8	1
370	42	8	1
669	42	8	1
621	42	8	1
710	42	8	1
620	42	8	1
720	42	8	1
333	42	8	1
218	42	8	1
253	42	8	1
234	42	8	1
525	42	8	1
467	42	8	1
669	42	8	1
351	42	8	1
713	22	8	2
418	22	8	2
420	22	8	2
279	42	8	1
279	63	8	1
36	42	8	2
193	3	8	1
418	91	9	2
418	3	9	2
418	42	9	2
418	22	9	2
423	91	9	2
423	3	9	2
423	22	9	2
423	42	9	2
278	22	9	1
278	22	9	1
558	3	9	1
389	3	9	1
263	65	9	2
549	22	9	1
549	33	9	1
195	44	9	2
406	22	9	2
406	42	9	2
234	22	9	2
259	22	9	2
293	22	9	2
259	42	9	2
293	42	9	2
44	42	9	1
44	22	9	1
70	22	9	2
70	42	9	2
57	44	9	1
69	22	9	1
411	82	10	2
315	82	10	2
576	82	10	1
269	22	10	2
315	84	10	2
244	3	10	2
690	22	10	2
308	82	10	1
431	82	10	2
400	82	10	2
536	82	10	2
576	82	10	1
313	82	10	2
529	5	10	2
487	65	10	2
431	82	10	2
417	82	10	2
380	20	10	1
343	82	10	2
655	82	10	1
579	22	10	2
350	82	10	2
347	82	10	1
316	82	10	2
372	22	10	2
26	82	10	2
9	82	10	2
48	22	10	2
48	82	10	2
73	82	10	2
9	82	10	2
60	65	10	2
196	22	11	1
258	22	11	1
352	22	11	1
199	22	11	1
315	22	11	1
319	22	11	1
347	22	11	1
196	42	11	1
258	42	11	1
352	42	11	1
199	42	11	1
315	42	11	1
319	42	11	1
347	42	11	1
196	65	11	1
258	65	11	1
352	65	11	1
199	65	11	1
315	65	11	1
319	65	11	1
347	65	11	1
196	56	11	1
258	56	11	1
352	56	11	1
199	56	11	1
315	56	11	1
319	56	11	1
347	56	11	1
196	34	11	1
258	34	11	1
352	34	11	1
199	34	11	1
315	34	11	1
319	34	11	1
347	34	11	1
413	42	11	2
188	22	11	2
188	42	11	2
188	65	11	2
188	34	11	2
215	77	12	2
315	34	12	1
380	42	12	1
355	34	12	2
215	3	12	2
215	91	12	2
347	42	12	2
342	42	12	2
356	22	12	1
258	22	12	1
420	3	12	1
313	3	12	1
290	3	12	1
319	3	12	1
288	3	12	1
420	22	12	1
313	22	12	1
290	22	12	1
319	22	12	1
288	22	12	1
420	19	12	1
313	19	12	1
290	19	12	1
319	19	12	1
288	19	12	1
420	58	12	1
313	58	12	1
290	58	12	1
319	58	12	1
288	58	12	1
420	91	12	1
313	91	12	1
290	91	12	1
319	91	12	1
288	91	12	1
362	25	12	1
364	25	12	1
404	34	12	2
404	65	12	2
409	38	12	2
308	3	12	1
420	3	12	1
442	3	12	1
288	3	12	1
290	3	12	1
313	3	12	1
319	3	12	1
308	19	12	1
420	19	12	1
442	19	12	1
288	19	12	1
290	19	12	1
313	19	12	1
319	19	12	1
308	57	12	1
420	57	12	1
442	57	12	1
288	57	12	1
290	57	12	1
313	57	12	1
319	57	12	1
487	77	12	2
199	34	12	2
199	42	12	2
400	34	12	2
320	22	12	1
417	34	12	2
191	42	12	2
402	77	12	1
582	3	12	2
482	22	12	2
532	77	12	2
462	3	12	2
350	38	12	2
496	22	12	1
380	11	12	1
462	42	12	2
462	22	12	2
215	77	12	2
199	34	12	2
215	34	12	2
313	77	12	2
499	77	12	2
515	42	12	2
515	65	12	2
515	34	12	2
1	63	12	1
6	63	12	1
582	42	12	1
417	34	12	2
400	77	12	1
673	63	12	1
674	63	12	1
675	63	12	1
673	42	12	1
674	42	12	1
675	42	12	1
673	68	12	1
674	68	12	1
675	68	12	1
478	22	12	2
270	77	12	2
363	42	12	1
582	22	12	2
635	34	12	1
573	77	12	1
215	34	12	2
457	42	12	1
308	65	12	1
676	63	12	1
681	34	12	2
360	77	12	1
636	3	12	1
278	42	12	2
447	63	12	2
215	63	12	2
215	77	12	2
520	34	12	2
469	77	12	2
380	77	12	1
508	77	12	1
26	34	12	1
77	63	12	1
38	63	12	1
77	63	12	1
24	63	12	1
63	63	12	1
77	63	12	1
19	63	12	1
14	63	12	1
31	63	12	1
31	42	12	1
31	68	12	1
29	22	12	2
52	9	12	2
53	63	12	1
54	22	12	1
51	77	12	2
67	22	12	2
400	3	13	1
303	3	13	1
715	3	13	1
313	3	13	1
190	3	13	1
191	3	13	1
530	3	13	1
624	3	13	1
468	34	13	1
418	34	13	1
380	31	13	1
313	6	13	2
313	31	13	2
380	38	13	2
380	34	13	2
232	31	13	1
715	3	13	2
202	3	13	1
26	34	13	1
26	91	13	1
392	77	14	1
395	77	14	1
655	34	14	2
322	34	14	2
377	34	14	2
337	34	14	2
379	34	14	2
575	34	14	2
325	34	14	2
245	34	14	2
561	34	14	2
549	34	14	2
505	34	14	2
474	34	14	2
644	34	14	2
639	34	14	2
292	34	14	2
224	34	14	2
217	34	14	2
420	34	14	2
462	34	14	2
661	34	14	2
648	34	14	2
335	34	14	2
422	34	14	2
659	34	14	2
523	34	14	2
516	34	14	2
603	34	14	2
677	34	14	2
656	34	14	2
582	34	14	2
498	34	14	2
708	34	14	1
593	34	14	1
698	34	14	1
709	34	14	1
270	34	14	1
484	34	14	1
701	34	14	1
592	34	14	1
199	34	14	1
710	34	14	1
276	34	14	1
390	34	14	1
383	34	14	1
277	34	14	1
385	34	14	1
273	34	14	1
302	34	14	1
301	34	14	1
697	34	14	1
515	34	14	1
231	34	14	1
645	34	14	1
338	34	14	1
491	34	14	1
689	34	14	1
715	34	14	1
699	34	14	1
700	34	14	1
591	34	14	1
685	34	14	1
695	34	14	1
389	34	14	1
420	22	14	2
420	36	14	2
420	38	14	2
420	44	14	2
420	77	14	2
512	77	14	2
640	22	14	1
640	77	14	1
47	42	14	2
13	3	14	1
13	42	14	1
13	22	14	1
364	33	15	1
388	33	15	1
339	33	15	1
530	33	15	1
715	33	15	1
196	33	15	2
364	33	15	2
591	22	15	2
715	22	15	2
666	33	15	2
364	37	15	2
187	37	15	2
264	44	15	1
565	44	15	1
364	33	15	2
406	22	15	1
268	65	15	1
305	65	15	1
314	65	15	1
434	65	15	1
360	65	15	1
375	65	15	1
318	65	15	1
316	65	15	1
412	65	15	1
714	65	15	1
336	65	15	1
368	65	15	1
415	65	15	1
376	22	15	1
376	22	15	2
462	22	15	2
285	33	15	1
192	22	15	2
478	21	15	2
652	44	15	1
511	44	15	2
548	22	15	1
24	44	15	2
48	22	15	1
29	22	15	2
11	33	15	1
3	65	15	1
73	22	15	1
30	65	15	1
72	22	15	1
71	22	15	1
63	44	15	2
315	91	16	2
315	22	16	2
315	42	16	2
315	38	16	2
315	3	16	2
464	45	16	2
576	91	16	2
576	22	16	2
364	91	16	1
367	91	16	1
534	91	16	1
364	22	16	1
367	22	16	1
534	22	16	1
303	22	16	2
492	65	16	1
487	22	16	2
267	22	16	2
582	22	16	2
288	22	16	1
442	44	16	2
400	44	16	2
402	44	16	2
310	65	16	1
507	44	16	2
618	44	16	2
339	22	16	1
487	44	16	2
395	22	16	2
380	22	16	1
308	65	16	2
208	22	16	2
426	34	16	1
303	34	16	2
270	65	16	2
270	22	16	2
566	82	16	1
716	22	16	2
367	56	16	2
480	22	16	2
367	23	16	2
204	74	16	2
204	30	16	2
487	22	16	2
198	22	16	1
263	22	16	2
572	22	16	2
409	37	16	2
590	22	16	1
367	65	16	2
263	22	16	2
427	22	16	2
261	22	16	1
288	22	16	2
400	22	16	1
400	44	16	1
284	22	16	1
222	22	16	1
51	22	16	2
47	22	16	1
29	22	16	2
71	25	16	1
29	44	16	1
48	65	16	2
47	44	16	1
367	22	17	2
228	22	17	1
291	22	17	1
658	22	17	1
313	22	17	1
487	22	17	1
406	22	17	2
420	22	17	2
380	22	17	1
389	44	17	2
237	3	17	2
237	91	17	2
472	65	17	2
472	80	17	2
263	44	17	2
380	22	17	1
380	33	17	1
582	22	17	1
374	22	17	1
703	22	17	2
446	22	17	1
187	44	17	2
380	44	17	1
582	22	17	1
487	37	17	2
271	44	17	2
258	44	17	2
309	22	17	1
380	22	17	2
320	22	17	1
380	44	17	1
367	44	17	2
448	30	17	1
207	22	17	2
204	22	17	1
414	22	17	2
294	22	17	2
362	44	17	2
315	22	17	2
404	37	17	2
420	33	17	1
199	22	17	2
380	22	17	2
278	22	17	1
267	22	17	2
328	65	17	2
441	44	17	2
441	37	17	2
327	22	17	2
224	44	17	2
531	65	17	2
310	37	17	1
278	33	17	2
367	44	17	2
515	22	17	2
288	22	17	2
389	37	17	2
280	22	17	2
280	3	17	2
441	65	17	2
227	22	17	2
404	37	17	1
500	22	17	2
310	44	17	1
186	44	17	1
289	22	17	1
380	22	17	1
206	22	17	1
317	22	17	1
207	65	17	2
259	22	17	1
309	22	17	2
393	22	17	2
313	44	17	1
517	22	17	2
312	22	17	1
652	22	17	1
332	22	17	2
559	44	17	2
195	22	17	2
204	22	17	2
204	45	17	2
710	65	17	2
614	22	17	1
690	44	17	1
575	22	17	1
463	22	17	2
207	67	17	2
389	44	17	1
315	22	17	2
369	22	17	2
380	44	17	1
309	22	17	1
211	44	17	1
427	22	17	2
585	44	17	2
686	44	17	1
353	22	17	1
353	3	17	1
353	44	17	1
353	65	17	1
397	22	17	1
435	44	17	2
435	22	17	2
24	22	17	1
29	22	17	1
50	44	17	1
68	22	17	2
24	22	17	1
11	22	17	1
48	22	17	2
73	22	17	2
29	23	17	2
66	22	17	2
47	44	17	2
26	44	17	2
37	44	17	1
71	22	17	2
51	65	17	2
47	22	17	1
47	3	17	1
47	44	17	1
47	65	17	1
121	81	17	1
123	81	17	1
157	81	17	1
104	81	17	1
101	81	17	1
122	81	17	1
129	81	17	1
161	81	17	1
154	81	17	1
158	81	17	1
166	81	17	1
171	81	17	1
167	81	17	1
168	81	17	1
143	81	17	1
134	81	17	1
162	81	17	1
147	81	17	1
139	81	17	1
155	81	17	1
180	81	17	1
136	81	17	1
124	81	17	1
142	81	17	1
141	81	17	1
140	81	17	1
182	81	17	1
131	81	17	1
132	81	17	1
181	81	17	1
125	81	17	1
160	81	17	1
86	81	17	1
146	81	17	1
93	81	17	1
137	81	17	1
111	81	17	1
183	81	17	1
153	81	17	1
138	81	17	1
98	44	17	1
144	62	17	1
150	62	17	1
145	62	17	1
90	62	17	1
128	62	17	1
152	62	17	1
