"drug_id","pathway_id","weight","evidence"
"21","866","0.39190193570952336","pathway_prior_projection"
"21","867","0.39190193570952336","pathway_prior_projection"
"21","868","0.39190193570952336","pathway_prior_projection"
"21","871","0.3466406531790012","pathway_prior_projection"
"21","873","0.3466406531790012","pathway_prior_projection"
"21","874","0.3412302849460603","pathway_prior_projection"
"21","876","0.6222005443158345","pathway_prior_projection"
"21","877","0.5323583740477206","pathway_prior_projection"
"21","880","0.3640522018559203","pathway_prior_projection"
"21","882","0.3640522018559203","pathway_prior_projection"
"21","883","0.45976926692242953","pathway_prior_projection"
"21","884","0.4612967395700123","pathway_prior_projection"
"21","885","0.4203692166442601","pathway_prior_projection"
"21","888","0.5323583740477206","pathway_prior_projection"
"21","889","0.5124438469357642","pathway_prior_projection"
"21","890","0.4799566885409969","pathway_prior_projection"
"21","891","0.494245335606781","pathway_prior_projection"
"21","893","0.5466384671716343","pathway_prior_projection"
"21","895","0.3590899651331824","pathway_prior_projection"
"21","896","0.3590899651331824","pathway_prior_projection"
"21","897","0.373107737373075","pathway_prior_projection"
"21","899","0.41505311997901434","pathway_prior_projection"
"21","900","0.4665212971767714","pathway_prior_projection"
"21","901","0.39118601829688165","pathway_prior_projection"
"21","902","0.39118601829688165","pathway_prior_projection"
"21","903","0.39118601829688165","pathway_prior_projection"
"21","904","0.39118601829688165","pathway_prior_projection"
"21","905","0.39118601829688165","pathway_prior_projection"
"21","906","0.39118601829688165","pathway_prior_projection"
"21","907","0.5938452962586483","pathway_prior_projection"
"21","909","0.37982424500770573","pathway_prior_projection"
"21","914","0.37982424500770573","pathway_prior_projection"
"21","926","0.4491052771211475","pathway_prior_projection"
"21","927","0.6222005443158345","pathway_prior_projection"
"21","928","0.6570482342525494","pathway_prior_projection"
"21","930","0.5018157523690855","pathway_prior_projection"
"21","934","0.39118601829688165","pathway_prior_projection"
"21","936","0.4534895704027094","pathway_prior_projection"
"21","938","0.4754074171229957","pathway_prior_projection"
"21","939","0.39118601829688165","pathway_prior_projection"
"21","945","0.39118601829688165","pathway_prior_projection"
"21","947","0.49010285164661","pathway_prior_projection"
"21","950","0.49010285164661","pathway_prior_projection"
"21","951","0.39583128395142686","pathway_prior_projection"
"21","952","0.5449024129877983","pathway_prior_projection"
"21","953","0.4665212971767714","pathway_prior_projection"
"21","954","0.44914253861035514","pathway_prior_projection"
"21","958","0.39583128395142686","pathway_prior_projection"
"21","959","0.3697494835557596","pathway_prior_projection"
"21","960","0.3697494835557596","pathway_prior_projection"
"21","961","0.3450503328196216","pathway_prior_projection"
"21","962","0.5197232514673575","pathway_prior_projection"
"21","963","0.46986588844804406","pathway_prior_projection"
"21","964","0.47113322621897236","pathway_prior_projection"
"21","965","0.47113322621897236","pathway_prior_projection"
"21","967","0.4694232219562581","pathway_prior_projection"
"21","968","0.4329606190772863","pathway_prior_projection"
"21","969","0.48709006506494784","pathway_prior_projection"
"21","970","0.5213750532839295","pathway_prior_projection"
"21","972","0.7082390617656381","pathway_prior_projection"
"21","973","0.5580098042430403","pathway_prior_projection"
"21","978","0.3869888841525396","pathway_prior_projection"
"21","982","0.3697494835557596","pathway_prior_projection"
"21","986","0.3697494835557596","pathway_prior_projection"
"21","991","0.41017968980555464","pathway_prior_projection"
"21","995","0.35140341672951436","pathway_prior_projection"
"21","1002","0.5871889038266059","pathway_prior_projection"
"21","1003","0.4421951339476014","pathway_prior_projection"
"21","1004","0.5871889038266059","pathway_prior_projection"
"21","1005","0.3903990556448175","pathway_prior_projection"
"21","1006","0.5231826081253894","pathway_prior_projection"
"21","1007","0.7285142800931239","pathway_prior_projection"
"21","1009","0.39118601829688165","pathway_prior_projection"
"21","1011","0.45336699784678275","pathway_prior_projection"
"21","1012","0.4329606190772863","pathway_prior_projection"
"21","1013","0.4329606190772863","pathway_prior_projection"
"21","1014","0.5803029806210447","pathway_prior_projection"
"21","1015","0.48603141292586155","pathway_prior_projection"
"21","1016","0.5836229793094403","pathway_prior_projection"
"21","1017","0.5836229793094403","pathway_prior_projection"
"21","1018","0.3736105190674493","pathway_prior_projection"
"21","1019","0.4427430020439169","pathway_prior_projection"
"21","1020","0.37052005115257236","pathway_prior_projection"
"21","1021","0.38293930550545957","pathway_prior_projection"
"21","1022","0.4111551955930091","pathway_prior_projection"
"21","1031","0.5249204839820311","pathway_prior_projection"
"21","1036","0.37087254484047616","pathway_prior_projection"
"21","1037","0.6222005443158345","pathway_prior_projection"
"21","1038","0.494245335606781","pathway_prior_projection"
"21","1039","0.494245335606781","pathway_prior_projection"
"21","1041","0.39533396727546977","pathway_prior_projection"
"21","1042","0.38293930550545957","pathway_prior_projection"
"21","1043","0.38293930550545957","pathway_prior_projection"
"21","1044","0.4111551955930091","pathway_prior_projection"
"21","1045","0.4017498988971592","pathway_prior_projection"
"21","1046","0.38293930550545957","pathway_prior_projection"
"21","1047","0.38293930550545957","pathway_prior_projection"
"21","1048","0.38293930550545957","pathway_prior_projection"
"21","1049","0.38293930550545957","pathway_prior_projection"
"21","1050","0.38293930550545957","pathway_prior_projection"
"21","1051","0.4017498988971592","pathway_prior_projection"
"21","1052","0.6902646161917566","pathway_prior_projection"
"21","1053","0.6902646161917566","pathway_prior_projection"
"21","1054","0.4490769583893498","pathway_prior_projection"
"21","1059","0.448847427615831","pathway_prior_projection"
"21","1060","0.43723035989488424","pathway_prior_projection"
"21","1061","0.3340492507459751","pathway_prior_projection"
"21","1062","0.5175918942846838","pathway_prior_projection"
"21","1064","0.4841131914614552","pathway_prior_projection"
"21","1065","0.38470997147260383","pathway_prior_projection"
"21","1066","0.546680821064367","pathway_prior_projection"
"21","1067","0.39118601829688165","pathway_prior_projection"
"21","1071","0.37933239335016555","pathway_prior_projection"
"21","1072","0.41611469980653837","pathway_prior_projection"
"21","1076","0.47320749880018004","pathway_prior_projection"
"21","1077","0.6222005443158345","pathway_prior_projection"
"21","1078","0.5055715862762457","pathway_prior_projection"
"21","1079","0.463830458733646","pathway_prior_projection"
"21","1080","0.5161054092752292","pathway_prior_projection"
"21","1081","0.647418871801598","pathway_prior_projection"
"21","1082","0.5399219595370036","pathway_prior_projection"
"21","1085","0.6902646161917566","pathway_prior_projection"
"21","1090","0.7082390617656381","pathway_prior_projection"
"21","1092","1.0","pathway_prior_projection"
"21","1093","0.494245335606781","pathway_prior_projection"
"21","1094","0.47188657900777126","pathway_prior_projection"
"21","1096","0.5126941447792679","pathway_prior_projection"
"21","1097","0.4203692166442601","pathway_prior_projection"
"21","1098","0.418319834737843","pathway_prior_projection"
"21","1100","0.40912220874184346","pathway_prior_projection"
"21","1101","0.6175580111704976","pathway_prior_projection"
"21","1104","1.0","pathway_prior_projection"
"21","1108","0.3736105190674493","pathway_prior_projection"
"21","1110","0.3869888841525396","pathway_prior_projection"
"21","1112","0.4606190772862904","pathway_prior_projection"
"21","1113","0.4606190772862904","pathway_prior_projection"
"21","1126","0.36547037413516087","pathway_prior_projection"
"22","5","1.0","pathway_prior_projection"
"22","11","1.0","pathway_prior_projection"
"22","60","1.0","pathway_prior_projection"
"22","76","1.0","pathway_prior_projection"
"22","79","1.0","pathway_prior_projection"
"22","106","1.0","pathway_prior_projection"
"22","108","1.0","pathway_prior_projection"
"22","128","1.0","pathway_prior_projection"
"22","145","1.0","pathway_prior_projection"
"22","159","1.0","pathway_prior_projection"
"22","198","1.0","pathway_prior_projection"
"22","201","1.0","pathway_prior_projection"
"22","212","1.0","pathway_prior_projection"
"22","222","1.0","pathway_prior_projection"
"22","254","1.0","pathway_prior_projection"
"22","381","1.0","pathway_prior_projection"
"22","382","1.0","pathway_prior_projection"
"22","400","1.0","pathway_prior_projection"
"22","411","1.0","pathway_prior_projection"
"22","420","1.0","pathway_prior_projection"
"22","424","1.0","pathway_prior_projection"
"22","432","1.0","pathway_prior_projection"
"22","440","1.0","pathway_prior_projection"
"22","442","1.0","pathway_prior_projection"
"22","459","1.0","pathway_prior_projection"
"22","481","1.0","pathway_prior_projection"
"22","490","1.0","pathway_prior_projection"
"22","494","1.0","pathway_prior_projection"
"22","497","1.0","pathway_prior_projection"
"22","499","1.0","pathway_prior_projection"
"22","501","1.0","pathway_prior_projection"
"22","502","1.0","pathway_prior_projection"
"22","503","1.0","pathway_prior_projection"
"22","504","1.0","pathway_prior_projection"
"22","506","1.0","pathway_prior_projection"
"22","507","1.0","pathway_prior_projection"
"22","528","1.0","pathway_prior_projection"
"22","546","1.0","pathway_prior_projection"
"22","581","1.0","pathway_prior_projection"
"22","584","1.0","pathway_prior_projection"
"22","586","1.0","pathway_prior_projection"
"22","609","1.0","pathway_prior_projection"
"22","610","1.0","pathway_prior_projection"
"22","612","1.0","pathway_prior_projection"
"22","639","1.0","pathway_prior_projection"
"22","641","1.0","pathway_prior_projection"
"22","642","1.0","pathway_prior_projection"
"22","644","1.0","pathway_prior_projection"
"22","682","1.0","pathway_prior_projection"
"22","708","1.0","pathway_prior_projection"
"22","740","1.0","pathway_prior_projection"
"22","779","1.0","pathway_prior_projection"
"22","841","1.0","pathway_prior_projection"
"22","842","1.0","pathway_prior_projection"
"22","844","1.0","pathway_prior_projection"
"22","866","1.0","pathway_prior_projection"
"22","867","1.0","pathway_prior_projection"
"22","873","1.0","pathway_prior_projection"
"22","880","1.0","pathway_prior_projection"
"22","882","1.0","pathway_prior_projection"
"22","883","1.0","pathway_prior_projection"
"22","890","1.0","pathway_prior_projection"
"22","894","1.0","pathway_prior_projection"
"22","895","1.0","pathway_prior_projection"
"22","896","1.0","pathway_prior_projection"
"22","936","1.0","pathway_prior_projection"
"22","938","1.0","pathway_prior_projection"
"22","962","1.0","pathway_prior_projection"
"22","1010","1.0","pathway_prior_projection"
"22","1019","1.0","pathway_prior_projection"
"22","1020","1.0","pathway_prior_projection"
"22","1058","1.0","pathway_prior_projection"
"22","1060","1.0","pathway_prior_projection"
"22","1067","1.0","pathway_prior_projection"
"22","1096","1.0","pathway_prior_projection"
"28","76","1.0","pathway_prior_projection"
"28","92","1.0","pathway_prior_projection"
"28","106","1.0","pathway_prior_projection"
"28","108","1.0","pathway_prior_projection"
"28","119","1.0","pathway_prior_projection"
"28","120","1.0","pathway_prior_projection"
"28","156","1.0","pathway_prior_projection"
"28","169","1.0","pathway_prior_projection"
"28","170","1.0","pathway_prior_projection"
"28","171","1.0","pathway_prior_projection"
"28","201","1.0","pathway_prior_projection"
"28","212","1.0","pathway_prior_projection"
"28","222","1.0","pathway_prior_projection"
"28","271","1.0","pathway_prior_projection"
"28","272","1.0","pathway_prior_projection"
"28","273","1.0","pathway_prior_projection"
"28","274","1.0","pathway_prior_projection"
"28","296","1.0","pathway_prior_projection"
"28","298","1.0","pathway_prior_projection"
"28","323","1.0","pathway_prior_projection"
"28","349","1.0","pathway_prior_projection"
"28","381","1.0","pathway_prior_projection"
"28","382","1.0","pathway_prior_projection"
"28","397","1.0","pathway_prior_projection"
"28","399","1.0","pathway_prior_projection"
"28","410","1.0","pathway_prior_projection"
"28","420","1.0","pathway_prior_projection"
"28","424","1.0","pathway_prior_projection"
"28","433","1.0","pathway_prior_projection"
"28","478","1.0","pathway_prior_projection"
"28","480","1.0","pathway_prior_projection"
"28","508","1.0","pathway_prior_projection"
"28","542","1.0","pathway_prior_projection"
"28","557","1.0","pathway_prior_projection"
"28","586","1.0","pathway_prior_projection"
"28","656","1.0","pathway_prior_projection"
"28","657","1.0","pathway_prior_projection"
"28","703","1.0","pathway_prior_projection"
"28","704","1.0","pathway_prior_projection"
"28","705","1.0","pathway_prior_projection"
"28","711","1.0","pathway_prior_projection"
"28","712","1.0","pathway_prior_projection"
"28","716","1.0","pathway_prior_projection"
"28","720","1.0","pathway_prior_projection"
"28","721","1.0","pathway_prior_projection"
"28","724","1.0","pathway_prior_projection"
"28","740","1.0","pathway_prior_projection"
"28","750","1.0","pathway_prior_projection"
"28","760","1.0","pathway_prior_projection"
"28","798","1.0","pathway_prior_projection"
"28","831","1.0","pathway_prior_projection"
"28","837","1.0","pathway_prior_projection"
"28","890","1.0","pathway_prior_projection"
"28","910","1.0","pathway_prior_projection"
"28","913","1.0","pathway_prior_projection"
"28","961","1.0","pathway_prior_projection"
"28","964","1.0","pathway_prior_projection"
"28","965","1.0","pathway_prior_projection"
"28","976","1.0","pathway_prior_projection"
"28","1064","1.0","pathway_prior_projection"
"28","1080","1.0","pathway_prior_projection"
"29","106","1.0","pathway_prior_projection"
"29","108","1.0","pathway_prior_projection"
"29","348","1.0","pathway_prior_projection"
"29","528","1.0","pathway_prior_projection"
"29","542","1.0","pathway_prior_projection"
"29","682","1.0","pathway_prior_projection"
"29","866","1.0","pathway_prior_projection"
"29","867","1.0","pathway_prior_projection"
"29","870","1.0","pathway_prior_projection"
"29","1055","1.0","pathway_prior_projection"
"30","120","1.0","pathway_prior_projection"
"30","121","1.0","pathway_prior_projection"
"30","212","1.0","pathway_prior_projection"
"30","381","1.0","pathway_prior_projection"
"30","382","1.0","pathway_prior_projection"
"30","404","1.0","pathway_prior_projection"
"30","424","1.0","pathway_prior_projection"
"30","528","1.0","pathway_prior_projection"
"30","607","1.0","pathway_prior_projection"
"30","651","1.0","pathway_prior_projection"
"30","682","1.0","pathway_prior_projection"
"30","685","1.0","pathway_prior_projection"
"30","740","1.0","pathway_prior_projection"
"30","841","1.0","pathway_prior_projection"
"30","866","1.0","pathway_prior_projection"
"30","867","1.0","pathway_prior_projection"
"30","872","1.0","pathway_prior_projection"
"30","890","1.0","pathway_prior_projection"
"30","951","1.0","pathway_prior_projection"
"30","958","1.0","pathway_prior_projection"
"30","1096","1.0","pathway_prior_projection"
"31","6","1.0","pathway_prior_projection"
"31","16","1.0","pathway_prior_projection"
"31","44","1.0","pathway_prior_projection"
"31","48","1.0","pathway_prior_projection"
"31","55","1.0","pathway_prior_projection"
"31","60","1.0","pathway_prior_projection"
"31","66","1.0","pathway_prior_projection"
"31","75","1.0","pathway_prior_projection"
"31","76","1.0","pathway_prior_projection"
"31","94","1.0","pathway_prior_projection"
"31","95","1.0","pathway_prior_projection"
"31","96","1.0","pathway_prior_projection"
"31","101","1.0","pathway_prior_projection"
"31","105","1.0","pathway_prior_projection"
"31","106","1.0","pathway_prior_projection"
"31","108","1.0","pathway_prior_projection"
"31","120","1.0","pathway_prior_projection"
"31","121","1.0","pathway_prior_projection"
"31","122","1.0","pathway_prior_projection"
"31","129","1.0","pathway_prior_projection"
"31","159","1.0","pathway_prior_projection"
"31","201","1.0","pathway_prior_projection"
"31","212","1.0","pathway_prior_projection"
"31","254","1.0","pathway_prior_projection"
"31","259","1.0","pathway_prior_projection"
"31","320","1.0","pathway_prior_projection"
"31","353","1.0","pathway_prior_projection"
"31","372","1.0","pathway_prior_projection"
"31","373","1.0","pathway_prior_projection"
"31","374","1.0","pathway_prior_projection"
"31","392","1.0","pathway_prior_projection"
"31","393","1.0","pathway_prior_projection"
"31","394","1.0","pathway_prior_projection"
"31","404","1.0","pathway_prior_projection"
"31","405","1.0","pathway_prior_projection"
"31","408","1.0","pathway_prior_projection"
"31","420","1.0","pathway_prior_projection"
"31","424","1.0","pathway_prior_projection"
"31","433","1.0","pathway_prior_projection"
"31","442","1.0","pathway_prior_projection"
"31","457","1.0","pathway_prior_projection"
"31","460","1.0","pathway_prior_projection"
"31","473","1.0","pathway_prior_projection"
"31","474","1.0","pathway_prior_projection"
"31","486","1.0","pathway_prior_projection"
"31","488","1.0","pathway_prior_projection"
"31","490","1.0","pathway_prior_projection"
"31","505","1.0","pathway_prior_projection"
"31","510","1.0","pathway_prior_projection"
"31","516","1.0","pathway_prior_projection"
"31","528","1.0","pathway_prior_projection"
"31","534","1.0","pathway_prior_projection"
"31","541","1.0","pathway_prior_projection"
"31","543","1.0","pathway_prior_projection"
"31","544","1.0","pathway_prior_projection"
"31","546","1.0","pathway_prior_projection"
"31","586","1.0","pathway_prior_projection"
"31","596","1.0","pathway_prior_projection"
"31","604","1.0","pathway_prior_projection"
"31","622","1.0","pathway_prior_projection"
"31","644","1.0","pathway_prior_projection"
"31","672","1.0","pathway_prior_projection"
"31","673","1.0","pathway_prior_projection"
"31","682","1.0","pathway_prior_projection"
"31","685","1.0","pathway_prior_projection"
"31","711","1.0","pathway_prior_projection"
"31","712","1.0","pathway_prior_projection"
"31","713","1.0","pathway_prior_projection"
"31","718","1.0","pathway_prior_projection"
"31","728","1.0","pathway_prior_projection"
"31","761","1.0","pathway_prior_projection"
"31","762","1.0","pathway_prior_projection"
"31","763","1.0","pathway_prior_projection"
"31","785","1.0","pathway_prior_projection"
"31","826","1.0","pathway_prior_projection"
"31","832","1.0","pathway_prior_projection"
"31","841","1.0","pathway_prior_projection"
"31","876","1.0","pathway_prior_projection"
"31","877","1.0","pathway_prior_projection"
"31","888","1.0","pathway_prior_projection"
"31","890","1.0","pathway_prior_projection"
"31","927","1.0","pathway_prior_projection"
"31","964","1.0","pathway_prior_projection"
"31","965","1.0","pathway_prior_projection"
"31","1037","1.0","pathway_prior_projection"
"31","1077","1.0","pathway_prior_projection"
"31","1079","1.0","pathway_prior_projection"
"31","1094","1.0","pathway_prior_projection"
"31","1096","1.0","pathway_prior_projection"
"32","26","1.0","pathway_prior_projection"
"32","120","1.0","pathway_prior_projection"
"32","121","1.0","pathway_prior_projection"
"32","200","1.0","pathway_prior_projection"
"32","381","1.0","pathway_prior_projection"
"32","382","1.0","pathway_prior_projection"
"32","404","1.0","pathway_prior_projection"
"32","518","1.0","pathway_prior_projection"
"32","521","1.0","pathway_prior_projection"
"32","524","1.0","pathway_prior_projection"
"32","528","1.0","pathway_prior_projection"
"32","529","1.0","pathway_prior_projection"
"32","530","1.0","pathway_prior_projection"
"32","607","1.0","pathway_prior_projection"
"32","682","1.0","pathway_prior_projection"
"32","711","1.0","pathway_prior_projection"
"32","719","1.0","pathway_prior_projection"
"32","740","1.0","pathway_prior_projection"
"32","751","1.0","pathway_prior_projection"
"32","752","1.0","pathway_prior_projection"
"32","866","1.0","pathway_prior_projection"
"32","867","1.0","pathway_prior_projection"
"32","872","1.0","pathway_prior_projection"
"32","890","1.0","pathway_prior_projection"
"32","964","1.0","pathway_prior_projection"
"32","965","1.0","pathway_prior_projection"
"32","1065","1.0","pathway_prior_projection"
"32","1082","1.0","pathway_prior_projection"
"35","106","1.0","pathway_prior_projection"
"35","108","1.0","pathway_prior_projection"
"35","348","1.0","pathway_prior_projection"
"35","528","1.0","pathway_prior_projection"
"35","542","1.0","pathway_prior_projection"
"35","682","1.0","pathway_prior_projection"
"35","866","1.0","pathway_prior_projection"
"35","867","1.0","pathway_prior_projection"
"35","870","1.0","pathway_prior_projection"
"35","1055","1.0","pathway_prior_projection"
"36","44","1.0","pathway_prior_projection"
"36","100","1.0","pathway_prior_projection"
"36","212","1.0","pathway_prior_projection"
"36","222","1.0","pathway_prior_projection"
"36","233","1.0","pathway_prior_projection"
"36","420","1.0","pathway_prior_projection"
"36","424","1.0","pathway_prior_projection"
"36","484","1.0","pathway_prior_projection"
"36","509","1.0","pathway_prior_projection"
"36","685","1.0","pathway_prior_projection"
"36","841","1.0","pathway_prior_projection"
"36","842","1.0","pathway_prior_projection"
"36","843","1.0","pathway_prior_projection"
"36","844","1.0","pathway_prior_projection"
"36","890","1.0","pathway_prior_projection"
"36","967","1.0","pathway_prior_projection"
"36","968","1.0","pathway_prior_projection"
"36","969","1.0","pathway_prior_projection"
"36","985","1.0","pathway_prior_projection"
"36","1011","1.0","pathway_prior_projection"
"36","1013","1.0","pathway_prior_projection"
"36","1096","1.0","pathway_prior_projection"
"36","1108","1.0","pathway_prior_projection"
"37","131","1.0","pathway_prior_projection"
"37","159","1.0","pathway_prior_projection"
"37","337","1.0","pathway_prior_projection"
"37","346","1.0","pathway_prior_projection"
"37","361","1.0","pathway_prior_projection"
"37","362","1.0","pathway_prior_projection"
"37","420","1.0","pathway_prior_projection"
"37","454","1.0","pathway_prior_projection"
"37","518","1.0","pathway_prior_projection"
"37","528","1.0","pathway_prior_projection"
"37","620","1.0","pathway_prior_projection"
"37","659","1.0","pathway_prior_projection"
"37","890","1.0","pathway_prior_projection"
"37","926","1.0","pathway_prior_projection"
"37","930","1.0","pathway_prior_projection"
"39","102","1.0","pathway_prior_projection"
"39","106","1.0","pathway_prior_projection"
"39","108","1.0","pathway_prior_projection"
"39","351","1.0","pathway_prior_projection"
"39","352","1.0","pathway_prior_projection"
"39","436","1.0","pathway_prior_projection"
"39","441","1.0","pathway_prior_projection"
"39","518","1.0","pathway_prior_projection"
"39","526","1.0","pathway_prior_projection"
"39","542","1.0","pathway_prior_projection"
"39","551","1.0","pathway_prior_projection"
"39","661","1.0","pathway_prior_projection"
"39","806","1.0","pathway_prior_projection"
"40","120","1.0","pathway_prior_projection"
"40","121","1.0","pathway_prior_projection"
"40","145","1.0","pathway_prior_projection"
"40","200","1.0","pathway_prior_projection"
"40","201","1.0","pathway_prior_projection"
"40","202","1.0","pathway_prior_projection"
"40","204","1.0","pathway_prior_projection"
"40","205","1.0","pathway_prior_projection"
"40","206","1.0","pathway_prior_projection"
"40","210","1.0","pathway_prior_projection"
"40","212","1.0","pathway_prior_projection"
"40","222","1.0","pathway_prior_projection"
"40","265","1.0","pathway_prior_projection"
"40","278","1.0","pathway_prior_projection"
"40","288","1.0","pathway_prior_projection"
"40","381","1.0","pathway_prior_projection"
"40","382","1.0","pathway_prior_projection"
"40","459","1.0","pathway_prior_projection"
"40","528","1.0","pathway_prior_projection"
"40","539","1.0","pathway_prior_projection"
"40","584","1.0","pathway_prior_projection"
"40","607","1.0","pathway_prior_projection"
"40","611","1.0","pathway_prior_projection"
"40","624","1.0","pathway_prior_projection"
"40","639","1.0","pathway_prior_projection"
"40","641","1.0","pathway_prior_projection"
"40","642","1.0","pathway_prior_projection"
"40","682","1.0","pathway_prior_projection"
"40","740","1.0","pathway_prior_projection"
"40","747","1.0","pathway_prior_projection"
"40","749","1.0","pathway_prior_projection"
"40","790","1.0","pathway_prior_projection"
"40","866","1.0","pathway_prior_projection"
"40","867","1.0","pathway_prior_projection"
"40","872","1.0","pathway_prior_projection"
"40","890","1.0","pathway_prior_projection"
"40","907","1.0","pathway_prior_projection"
"40","952","1.0","pathway_prior_projection"
"40","962","1.0","pathway_prior_projection"
"40","1009","1.0","pathway_prior_projection"
"40","1064","1.0","pathway_prior_projection"
"40","1065","1.0","pathway_prior_projection"
"40","1067","1.0","pathway_prior_projection"
"41","5","1.0","pathway_prior_projection"
"41","76","1.0","pathway_prior_projection"
"41","104","1.0","pathway_prior_projection"
"41","134","1.0","pathway_prior_projection"
"41","145","1.0","pathway_prior_projection"
"41","146","1.0","pathway_prior_projection"
"41","147","1.0","pathway_prior_projection"
"41","201","1.0","pathway_prior_projection"
"41","202","1.0","pathway_prior_projection"
"41","204","1.0","pathway_prior_projection"
"41","207","1.0","pathway_prior_projection"
"41","210","1.0","pathway_prior_projection"
"41","212","1.0","pathway_prior_projection"
"41","222","1.0","pathway_prior_projection"
"41","227","1.0","pathway_prior_projection"
"41","250","1.0","pathway_prior_projection"
"41","251","1.0","pathway_prior_projection"
"41","252","1.0","pathway_prior_projection"
"41","261","1.0","pathway_prior_projection"
"41","262","1.0","pathway_prior_projection"
"41","265","1.0","pathway_prior_projection"
"41","279","1.0","pathway_prior_projection"
"41","288","1.0","pathway_prior_projection"
"41","338","1.0","pathway_prior_projection"
"41","354","1.0","pathway_prior_projection"
"41","361","1.0","pathway_prior_projection"
"41","365","1.0","pathway_prior_projection"
"41","377","1.0","pathway_prior_projection"
"41","381","1.0","pathway_prior_projection"
"41","382","1.0","pathway_prior_projection"
"41","393","1.0","pathway_prior_projection"
"41","394","1.0","pathway_prior_projection"
"41","424","1.0","pathway_prior_projection"
"41","429","1.0","pathway_prior_projection"
"41","459","1.0","pathway_prior_projection"
"41","474","1.0","pathway_prior_projection"
"41","494","1.0","pathway_prior_projection"
"41","497","1.0","pathway_prior_projection"
"41","516","1.0","pathway_prior_projection"
"41","568","1.0","pathway_prior_projection"
"41","584","1.0","pathway_prior_projection"
"41","586","1.0","pathway_prior_projection"
"41","637","1.0","pathway_prior_projection"
"41","639","1.0","pathway_prior_projection"
"41","641","1.0","pathway_prior_projection"
"41","642","1.0","pathway_prior_projection"
"41","653","1.0","pathway_prior_projection"
"41","708","1.0","pathway_prior_projection"
"41","740","1.0","pathway_prior_projection"
"41","827","1.0","pathway_prior_projection"
"41","828","1.0","pathway_prior_projection"
"41","854","1.0","pathway_prior_projection"
"41","855","1.0","pathway_prior_projection"
"41","890","1.0","pathway_prior_projection"
"41","893","1.0","pathway_prior_projection"
"41","899","1.0","pathway_prior_projection"
"41","900","1.0","pathway_prior_projection"
"41","901","1.0","pathway_prior_projection"
"41","902","1.0","pathway_prior_projection"
"41","903","1.0","pathway_prior_projection"
"41","904","1.0","pathway_prior_projection"
"41","905","1.0","pathway_prior_projection"
"41","906","1.0","pathway_prior_projection"
"41","907","1.0","pathway_prior_projection"
"41","926","1.0","pathway_prior_projection"
"41","934","1.0","pathway_prior_projection"
"41","939","1.0","pathway_prior_projection"
"41","945","1.0","pathway_prior_projection"
"41","951","1.0","pathway_prior_projection"
"41","952","1.0","pathway_prior_projection"
"41","953","1.0","pathway_prior_projection"
"41","958","1.0","pathway_prior_projection"
"41","962","1.0","pathway_prior_projection"
"41","1009","1.0","pathway_prior_projection"
"41","1067","1.0","pathway_prior_projection"
"41","1094","1.0","pathway_prior_projection"
"41","1096","1.0","pathway_prior_projection"
"44","44","1.0","pathway_prior_projection"
"44","57","1.0","pathway_prior_projection"
"44","58","1.0","pathway_prior_projection"
"44","133","1.0","pathway_prior_projection"
"44","162","1.0","pathway_prior_projection"
"44","163","1.0","pathway_prior_projection"
"44","212","1.0","pathway_prior_projection"
"44","214","1.0","pathway_prior_projection"
"44","216","1.0","pathway_prior_projection"
"44","260","1.0","pathway_prior_projection"
"44","293","1.0","pathway_prior_projection"
"44","296","1.0","pathway_prior_projection"
"44","322","1.0","pathway_prior_projection"
"44","323","1.0","pathway_prior_projection"
"44","336","1.0","pathway_prior_projection"
"44","338","1.0","pathway_prior_projection"
"44","341","1.0","pathway_prior_projection"
"44","347","1.0","pathway_prior_projection"
"44","361","1.0","pathway_prior_projection"
"44","415","1.0","pathway_prior_projection"
"44","420","1.0","pathway_prior_projection"
"44","424","1.0","pathway_prior_projection"
"44","433","1.0","pathway_prior_projection"
"44","478","1.0","pathway_prior_projection"
"44","480","1.0","pathway_prior_projection"
"44","553","1.0","pathway_prior_projection"
"44","556","1.0","pathway_prior_projection"
"44","656","1.0","pathway_prior_projection"
"44","657","1.0","pathway_prior_projection"
"44","685","1.0","pathway_prior_projection"
"44","711","1.0","pathway_prior_projection"
"44","716","1.0","pathway_prior_projection"
"44","798","1.0","pathway_prior_projection"
"44","841","1.0","pathway_prior_projection"
"44","890","1.0","pathway_prior_projection"
"44","926","1.0","pathway_prior_projection"
"44","964","1.0","pathway_prior_projection"
"44","965","1.0","pathway_prior_projection"
"44","985","1.0","pathway_prior_projection"
"44","1043","1.0","pathway_prior_projection"
"44","1045","1.0","pathway_prior_projection"
"44","1049","1.0","pathway_prior_projection"
"44","1050","1.0","pathway_prior_projection"
"44","1051","1.0","pathway_prior_projection"
"44","1096","1.0","pathway_prior_projection"
"52","106","1.0","pathway_prior_projection"
"52","108","1.0","pathway_prior_projection"
"52","351","1.0","pathway_prior_projection"
"52","352","1.0","pathway_prior_projection"
"52","518","1.0","pathway_prior_projection"
"52","531","1.0","pathway_prior_projection"
"52","532","1.0","pathway_prior_projection"
"52","542","1.0","pathway_prior_projection"
"55","5","1.0","pathway_prior_projection"
"55","76","1.0","pathway_prior_projection"
"55","104","1.0","pathway_prior_projection"
"55","134","1.0","pathway_prior_projection"
"55","145","1.0","pathway_prior_projection"
