"ncrna_id","pathway_id","weight","evidence"
"10","1081","0.9880332986472424","pathway_prior_projection"
"11","19","1.0","pathway_prior_projection"
"11","20","1.0","pathway_prior_projection"
"11","44","1.0","pathway_prior_projection"
"11","106","1.0","pathway_prior_projection"
"11","108","1.0","pathway_prior_projection"
"11","126","1.0","pathway_prior_projection"
"11","127","1.0","pathway_prior_projection"
"11","136","1.0","pathway_prior_projection"
"11","155","1.0","pathway_prior_projection"
"11","156","1.0","pathway_prior_projection"
"11","157","1.0","pathway_prior_projection"
"11","159","1.0","pathway_prior_projection"
"11","183","1.0","pathway_prior_projection"
"11","201","1.0","pathway_prior_projection"
"11","212","1.0","pathway_prior_projection"
"11","220","1.0","pathway_prior_projection"
"11","244","1.0","pathway_prior_projection"
"11","265","1.0","pathway_prior_projection"
"11","278","1.0","pathway_prior_projection"
"11","279","1.0","pathway_prior_projection"
"11","288","1.0","pathway_prior_projection"
"11","349","1.0","pathway_prior_projection"
"11","351","1.0","pathway_prior_projection"
"11","381","1.0","pathway_prior_projection"
"11","382","1.0","pathway_prior_projection"
"11","420","1.0","pathway_prior_projection"
"11","454","1.0","pathway_prior_projection"
"11","506","1.0","pathway_prior_projection"
"11","507","1.0","pathway_prior_projection"
"11","542","1.0","pathway_prior_projection"
"11","652","1.0","pathway_prior_projection"
"11","734","1.0","pathway_prior_projection"
"11","740","1.0","pathway_prior_projection"
"11","753","1.0","pathway_prior_projection"
"11","755","1.0","pathway_prior_projection"
"11","779","1.0","pathway_prior_projection"
"11","782","1.0","pathway_prior_projection"
"11","783","1.0","pathway_prior_projection"
"11","789","1.0","pathway_prior_projection"
"11","792","1.0","pathway_prior_projection"
"11","840","1.0","pathway_prior_projection"
"11","850","1.0","pathway_prior_projection"
"11","862","1.0","pathway_prior_projection"
"11","890","1.0","pathway_prior_projection"
"11","930","1.0","pathway_prior_projection"
"11","951","1.0","pathway_prior_projection"
"11","952","1.0","pathway_prior_projection"
"11","958","1.0","pathway_prior_projection"
"11","1061","1.0","pathway_prior_projection"
"11","1064","1.0","pathway_prior_projection"
"11","1065","1.0","pathway_prior_projection"
"11","1066","1.0","pathway_prior_projection"
"11","1084","1.0","pathway_prior_projection"
"13","2","1.0","pathway_prior_projection"
"13","44","1.0","pathway_prior_projection"
"13","76","1.0","pathway_prior_projection"
"13","87","1.0","pathway_prior_projection"
"13","91","1.0","pathway_prior_projection"
"13","106","1.0","pathway_prior_projection"
"13","108","1.0","pathway_prior_projection"
"13","111","1.0","pathway_prior_projection"
"13","115","1.0","pathway_prior_projection"
"13","119","1.0","pathway_prior_projection"
"13","120","1.0","pathway_prior_projection"
"13","121","1.0","pathway_prior_projection"
"13","135","1.0","pathway_prior_projection"
"13","137","1.0","pathway_prior_projection"
"13","138","1.0","pathway_prior_projection"
"13","144","1.0","pathway_prior_projection"
"13","145","1.0","pathway_prior_projection"
"13","155","1.0","pathway_prior_projection"
"13","157","1.0","pathway_prior_projection"
"13","159","1.0","pathway_prior_projection"
"13","162","1.0","pathway_prior_projection"
"13","163","1.0","pathway_prior_projection"
"13","178","1.0","pathway_prior_projection"
"13","201","1.0","pathway_prior_projection"
